"raw.data$TreeID","Year","Alive","newRecruits","Ht","CanDiam1","CanDiam2","DBH","Ht.t.min.1","CanDiam1.tmin.1","CanDiam2.tmin.1","DBH.tmin.1"
"PJControl . Main . 919 . 70",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 919 . 70",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 919 . 70",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 919 . 70",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 919 . 70",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 919 . 70",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 935 . 70",2016,1,1,0.87,0.8,0.5,NA,NA,NA,NA,NA
"PJControl . Main . 935 . 70",2017,1,NA,1,0.85,0.3,NA,0.87,0.8,0.5,NA
"PJControl . Main . 935 . 70",2018,1,NA,0.9,0.78,0.29,NA,1,0.85,0.3,NA
"PJControl . Main . 935 . 70",2019,1,NA,0.8,0.77,0.38,NA,0.9,0.78,0.29,NA
"PJControl . Main . 935 . 70",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 935 . 70",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 937 . 70",2016,1,1,0.69,1.2,0.98,3.6,NA,NA,NA,NA
"PJControl . Main . 937 . 70",2017,1,NA,0.66,1,0.8,NA,0.69,1.2,0.98,3.6
"PJControl . Main . 937 . 70",2018,1,NA,0.7,1.2,0.75,NA,0.66,1,0.8,NA
"PJControl . Main . 937 . 70",2019,1,NA,0.7,1.21,0.83,NA,0.7,1.2,0.75,NA
"PJControl . Main . 937 . 70",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 937 . 70",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 938 . 70",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 938 . 70",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 938 . 70",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 938 . 70",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 938 . 70",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 938 . 70",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 3614 . 70",2017,1,1,0.7,1.45,1,NA,NA,NA,NA,NA
"PJControl . Main . 3614 . 70",2018,1,NA,0.7,1.48,1.04,NA,0.7,1.45,1,NA
"PJControl . Main . 3614 . 70",2019,1,NA,0.76,1.21,1.01,NA,0.7,1.48,1.04,NA
"PJControl . Main . 3614 . 70",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 3614 . 70",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 3615 . 70",2017,1,1,0.8,0.9,0.65,NA,NA,NA,NA,NA
"PJControl . Main . 3615 . 70",2018,1,NA,0.9,0.85,0.64,NA,0.8,0.9,0.65,NA
"PJControl . Main . 3615 . 70",2019,1,NA,0.85,0.87,0.82,NA,0.9,0.85,0.64,NA
"PJControl . Main . 3615 . 70",2021,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 3615 . 70",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 3616 . 70",2017,1,1,0.55,0.7,0.5,NA,NA,NA,NA,NA
"PJControl . Main . 3616 . 70",2018,1,NA,0.7,0.76,0.52,NA,0.55,0.7,0.5,NA
"PJControl . Main . 3616 . 70",2019,0,NA,NA,NA,NA,NA,0.7,0.76,0.52,NA
"PJControl . Main . 3616 . 70",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Main . 3616 . 70",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 135 . 35",2012,1,NA,4,NA,NA,8.5,NA,NA,NA,NA
"PJControl . Right . 135 . 35",2013,0,NA,NA,NA,NA,NA,4,NA,NA,8.5
"PJControl . Right . 135 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 135 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 135 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2012,1,NA,3.66,NA,NA,7.5,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2013,0,NA,NA,NA,NA,NA,3.66,NA,NA,7.5
"PJControl . Right . 136 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 136 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 182 . 35",2012,1,NA,2.5,NA,NA,4,NA,NA,NA,NA
"PJControl . Right . 182 . 35",2013,1,NA,2.5,1.7,1.2,4.3,2.5,NA,NA,4
"PJControl . Right . 182 . 35",2014,1,NA,2.5,0.7,1.05,4.1,2.5,1.7,1.2,4.3
"PJControl . Right . 182 . 35",2015,1,NA,2.6,1.35,0.85,3.9,2.5,0.7,1.05,4.1
"PJControl . Right . 182 . 35",2016,1,NA,2.5,1.1,0.83,3.3,2.6,1.35,0.85,3.9
"PJControl . Right . 182 . 35",2017,1,NA,2.5,1.1,0.9,4.4,2.5,1.1,0.83,3.3
"PJControl . Right . 182 . 35",2018,1,NA,2.2,1.7,1,NA,2.5,1.1,0.9,4.4
"PJControl . Right . 182 . 35",2019,1,NA,2.2,0.93,0.76,NA,2.2,1.7,1,NA
"PJControl . Right . 182 . 35",2021,1,NA,1.63,1.02,0.88,NA,NA,NA,NA,NA
"PJControl . Right . 182 . 35",2022,1,NA,1.68,1.09,0.82,NA,1.63,1.02,0.88,NA
"PJControl . Right . 364 . 35",2013,1,NA,2.1,1.3,1.3,NA,NA,NA,NA,NA
"PJControl . Right . 364 . 35",2014,0,NA,NA,NA,NA,NA,2.1,1.3,1.3,NA
"PJControl . Right . 364 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 364 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 364 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 364 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 364 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 364 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 364 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 365 . 35",2013,1,NA,2.3,1.5,1.75,6.2,NA,NA,NA,NA
"PJControl . Right . 365 . 35",2014,0,NA,NA,NA,NA,NA,2.3,1.5,1.75,6.2
"PJControl . Right . 365 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 365 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2012,1,NA,5.6,NA,NA,17.2,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2013,0,NA,NA,NA,NA,NA,5.6,NA,NA,17.2
"PJControl . Right . 529 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 529 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 534 . 35",2012,1,NA,4.8,NA,NA,15.6,NA,NA,NA,NA
"PJControl . Right . 534 . 35",2013,0,NA,NA,NA,NA,NA,4.8,NA,NA,15.6
"PJControl . Right . 534 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 534 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 534 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2012,1,NA,6,NA,NA,17.2,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2013,0,NA,NA,NA,NA,NA,6,NA,NA,17.2
"PJControl . Right . 535 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 535 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2012,1,NA,5.3,NA,NA,13,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2013,1,NA,5.2,2.6,2.8,13.4,5.3,NA,NA,13
"PJControl . Right . 541 . 35",2014,0,NA,NA,NA,NA,NA,5.2,2.6,2.8,13.4
"PJControl . Right . 541 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 541 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2012,1,NA,3.3,NA,NA,4.6,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2013,0,NA,NA,NA,NA,NA,3.3,NA,NA,4.6
"PJControl . Right . 544 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 544 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 688 . 35",2012,1,NA,3.7,NA,NA,8.9,NA,NA,NA,NA
"PJControl . Right . 688 . 35",2013,1,NA,3.5,2.5,2.55,7.9,3.7,NA,NA,8.9
"PJControl . Right . 688 . 35",2014,0,NA,NA,NA,NA,NA,3.5,2.5,2.55,7.9
"PJControl . Right . 688 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 688 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 688 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 689 . 35",2012,1,NA,2.081,NA,NA,3,NA,NA,NA,NA
"PJControl . Right . 689 . 35",2013,1,NA,2.1,1.2,1.5,2.3,2.081,NA,NA,3
"PJControl . Right . 689 . 35",2014,1,NA,2.2,1.67,1.59,2.8,2.1,1.2,1.5,2.3
"PJControl . Right . 689 . 35",2015,1,NA,2.1,1.2,0.9,3,2.2,1.67,1.59,2.8
"PJControl . Right . 689 . 35",2016,1,NA,2.1,1.28,1.11,2.7,2.1,1.2,0.9,3
"PJControl . Right . 689 . 35",2017,1,NA,2,1,0.85,2.6,2.1,1.28,1.11,2.7
"PJControl . Right . 689 . 35",2018,1,NA,2,1.41,1.14,NA,2,1,0.85,2.6
"PJControl . Right . 689 . 35",2019,1,NA,1.2,1.29,1.2,NA,2,1.41,1.14,NA
"PJControl . Right . 689 . 35",2021,1,NA,1.2,1.18,0.78,NA,NA,NA,NA,NA
"PJControl . Right . 689 . 35",2022,1,NA,1.29,1.48,0.74,NA,1.2,1.18,0.78,NA
"PJControl . Right . 690 . 35",2012,1,NA,4.5,NA,NA,12.8,NA,NA,NA,NA
"PJControl . Right . 690 . 35",2013,1,NA,4.3,3.3,2.7,12.9,4.5,NA,NA,12.8
"PJControl . Right . 690 . 35",2014,1,NA,4.2,3.09,2.55,12.6,4.3,3.3,2.7,12.9
"PJControl . Right . 690 . 35",2015,0,NA,NA,NA,NA,NA,4.2,3.09,2.55,12.6
"PJControl . Right . 690 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 690 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 690 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 690 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 690 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 690 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 691 . 35",2012,1,NA,3.52,NA,NA,6.9,NA,NA,NA,NA
"PJControl . Right . 691 . 35",2013,1,NA,2.4,1.3,1.7,7.4,3.52,NA,NA,6.9
"PJControl . Right . 691 . 35",2014,1,NA,3.3,2.05,2,7.1,2.4,1.3,1.7,7.4
"PJControl . Right . 691 . 35",2015,1,NA,3.4,1.6,1.2,7.1,3.3,2.05,2,7.1
"PJControl . Right . 691 . 35",2016,1,NA,3.45,2.15,1.69,6.8,3.4,1.6,1.2,7.1
"PJControl . Right . 691 . 35",2017,1,NA,3.4,2.3,1.5,7.8,3.45,2.15,1.69,6.8
"PJControl . Right . 691 . 35",2018,1,NA,3.5,2.24,1.42,NA,3.4,2.3,1.5,7.8
"PJControl . Right . 691 . 35",2019,1,NA,3.4,2.14,1.97,NA,3.5,2.24,1.42,NA
"PJControl . Right . 691 . 35",2021,1,NA,3.3,2.03,1.8,NA,NA,NA,NA,NA
"PJControl . Right . 691 . 35",2022,1,NA,3.1,2.2,1.72,NA,3.3,2.03,1.8,NA
"PJControl . Right . 786 . 35",2012,1,NA,3.7,NA,NA,9.4,NA,NA,NA,NA
"PJControl . Right . 786 . 35",2013,0,NA,NA,NA,NA,NA,3.7,NA,NA,9.4
"PJControl . Right . 786 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 786 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2012,1,NA,5.8,NA,NA,15.5,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2013,0,NA,NA,NA,NA,NA,5.8,NA,NA,15.5
"PJControl . Right . 792 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 792 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2012,1,NA,2.8,NA,NA,4.4,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2013,1,NA,2.8,1.4,1.2,4.2,2.8,NA,NA,4.4
"PJControl . Right . 793 . 35",2014,0,NA,NA,NA,NA,NA,2.8,1.4,1.2,4.2
"PJControl . Right . 793 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 793 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2012,1,NA,3.1,NA,NA,8.2,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2013,1,NA,3.2,1.35,1.7,8,3.1,NA,NA,8.2
"PJControl . Right . 797 . 35",2014,0,NA,NA,NA,NA,NA,3.2,1.35,1.7,8
"PJControl . Right . 797 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 797 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 798 . 35",2012,1,NA,3.5,NA,NA,10.9,NA,NA,NA,NA
"PJControl . Right . 798 . 35",2013,0,NA,NA,NA,NA,NA,3.5,NA,NA,10.9
"PJControl . Right . 798 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 798 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 798 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 799 . 35",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 799 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 799 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 800 . 35",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 800 . 35",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 800 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 800 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 800 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 917 . 35",2013,1,NA,1.3,0.8,0.9,NA,NA,NA,NA,NA
"PJControl . Right . 917 . 35",2014,1,NA,1.2,1.08,1.2,NA,1.3,0.8,0.9,NA
"PJControl . Right . 917 . 35",2015,1,NA,1.4,1,0.9,NA,1.2,1.08,1.2,NA
"PJControl . Right . 917 . 35",2016,1,NA,1.01,1,2.04,NA,1.4,1,0.9,NA
"PJControl . Right . 917 . 35",2017,1,NA,NA,NA,NA,NA,1.01,1,2.04,NA
"PJControl . Right . 917 . 35",2018,1,NA,0.7,1.01,0.78,NA,NA,NA,NA,NA
"PJControl . Right . 917 . 35",2019,1,NA,0.76,1.03,0.63,NA,0.7,1.01,0.78,NA
"PJControl . Right . 917 . 35",2021,1,NA,0.95,0.89,0.67,NA,NA,NA,NA,NA
"PJControl . Right . 917 . 35",2022,1,NA,1.01,0.77,0.63,NA,0.95,0.89,0.67,NA
"PJControl . Right . 918 . 35",2013,1,NA,1,0.9,1,NA,NA,NA,NA,NA
"PJControl . Right . 918 . 35",2014,1,NA,1,0.96,0.62,NA,1,0.9,1,NA
"PJControl . Right . 918 . 35",2015,1,NA,1,1.1,0.8,NA,1,0.96,0.62,NA
"PJControl . Right . 918 . 35",2016,1,NA,1,1.11,0.8,NA,1,1.1,0.8,NA
"PJControl . Right . 918 . 35",2017,1,NA,1.1,1.1,0.8,NA,1,1.11,0.8,NA
"PJControl . Right . 918 . 35",2018,1,NA,1.18,1.15,0.82,NA,1.1,1.1,0.8,NA
"PJControl . Right . 918 . 35",2019,1,NA,1.2,1.01,0.83,NA,1.18,1.15,0.82,NA
"PJControl . Right . 918 . 35",2021,1,NA,1.28,0.95,0.95,NA,NA,NA,NA,NA
"PJControl . Right . 918 . 35",2022,1,NA,1.28,1.07,1.04,NA,1.28,0.95,0.95,NA
"PJControl . Right . 920 . 35",2013,1,NA,1.4,0.8,0.8,NA,NA,NA,NA,NA
"PJControl . Right . 920 . 35",2014,1,NA,1.4,0.77,0.65,NA,1.4,0.8,0.8,NA
"PJControl . Right . 920 . 35",2015,1,NA,1.4,0.85,0.7,NA,1.4,0.77,0.65,NA
"PJControl . Right . 920 . 35",2016,1,NA,1.35,0.68,0.72,NA,1.4,0.85,0.7,NA
"PJControl . Right . 920 . 35",2017,1,NA,1.35,0.7,0.66,NA,1.35,0.68,0.72,NA
"PJControl . Right . 920 . 35",2018,1,NA,1.32,0.92,0.67,NA,1.35,0.7,0.66,NA
"PJControl . Right . 920 . 35",2019,1,NA,1.35,0.88,0.66,NA,1.32,0.92,0.67,NA
"PJControl . Right . 920 . 35",2021,1,NA,1.26,0.82,0.6,NA,NA,NA,NA,NA
"PJControl . Right . 920 . 35",2022,1,NA,1.33,0.82,0.63,NA,1.26,0.82,0.6,NA
"PJControl . Right . 921 . 35",2013,1,NA,1.3,1.2,1.5,NA,NA,NA,NA,NA
"PJControl . Right . 921 . 35",2014,1,NA,1.3,1.1,1,NA,1.3,1.2,1.5,NA
"PJControl . Right . 921 . 35",2015,1,NA,1.3,1.1,0.9,NA,1.3,1.1,1,NA
"PJControl . Right . 921 . 35",2016,1,NA,1.2,1.03,0.83,NA,1.3,1.1,0.9,NA
"PJControl . Right . 921 . 35",2017,1,NA,1.2,1.1,0.6,NA,1.2,1.03,0.83,NA
"PJControl . Right . 921 . 35",2018,1,NA,1.2,1.12,0.9,NA,1.2,1.1,0.6,NA
"PJControl . Right . 921 . 35",2019,1,NA,1.13,0.9,0.63,NA,1.2,1.12,0.9,NA
"PJControl . Right . 921 . 35",2021,1,NA,1.19,0.7,0.64,NA,NA,NA,NA,NA
"PJControl . Right . 921 . 35",2022,1,NA,1.21,0.77,0.75,NA,1.19,0.7,0.64,NA
"PJControl . Right . 922 . 35",2013,1,NA,1.2,1.8,1.2,NA,NA,NA,NA,NA
"PJControl . Right . 922 . 35",2014,1,NA,1.15,1.35,1.2,NA,1.2,1.8,1.2,NA
"PJControl . Right . 922 . 35",2015,1,NA,1.1,1.5,1,NA,1.15,1.35,1.2,NA
"PJControl . Right . 922 . 35",2016,1,NA,1.05,1.43,0.92,NA,1.1,1.5,1,NA
"PJControl . Right . 922 . 35",2017,1,NA,1.05,1.3,1,NA,1.05,1.43,0.92,NA
"PJControl . Right . 922 . 35",2018,1,NA,1,1.32,1.01,NA,1.05,1.3,1,NA
"PJControl . Right . 922 . 35",2019,1,NA,0.53,1.36,1.04,NA,1,1.32,1.01,NA
"PJControl . Right . 922 . 35",2021,1,NA,0.52,1.04,0.91,NA,NA,NA,NA,NA
"PJControl . Right . 922 . 35",2022,1,NA,0.53,1.13,0.82,NA,0.52,1.04,0.91,NA
"PJControl . Right . 924 . 35",2013,1,NA,1.5,1.2,1.3,NA,NA,NA,NA,NA
"PJControl . Right . 924 . 35",2014,0,NA,NA,NA,NA,NA,1.5,1.2,1.3,NA
"PJControl . Right . 924 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 924 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 924 . 35",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 924 . 35",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 924 . 35",2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 924 . 35",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 924 . 35",2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 925 . 35",2013,1,NA,1.2,1.1,1.1,NA,NA,NA,NA,NA
"PJControl . Right . 925 . 35",2014,1,NA,1.3,0.95,0.92,NA,1.2,1.1,1.1,NA
"PJControl . Right . 925 . 35",2015,1,NA,1.35,1.1,1,NA,1.3,0.95,0.92,NA
"PJControl . Right . 925 . 35",2016,1,NA,1.37,0.87,0.96,NA,1.35,1.1,1,NA
"PJControl . Right . 925 . 35",2017,1,NA,1.4,1.01,1,NA,1.37,0.87,0.96,NA
"PJControl . Right . 925 . 35",2018,1,NA,1.4,1.05,1.04,NA,1.4,1.01,1,NA
"PJControl . Right . 925 . 35",2019,1,NA,1.4,1.07,1.05,NA,1.4,1.05,1.04,NA
"PJControl . Right . 925 . 35",2021,1,NA,1.47,1.17,1.13,NA,NA,NA,NA,NA
"PJControl . Right . 925 . 35",2022,1,NA,1.53,1.16,1.09,NA,1.47,1.17,1.13,NA
"PJControl . Right . 926 . 35",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 926 . 35",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 926 . 35",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PJControl . Right . 930 . 35",2015,1,1,1,1.15,0.6,NA,NA,NA,NA,NA
"PJControl . Right . 930 . 35",2016,1,NA,1,1.2,0.55,NA,1,1.15,0.6,NA
"PJControl . Right . 930 . 35",2017,1,NA,1.1,1.2,0.5,NA,1,1.2,0.55,NA
