Site,Transect,Plot_Distance,Expr1003,Plot_Radius,Tree_Tag_Number,Distance_From_Center,Bearing_From_Center,Species,Year,Start_Date,End_Date,Status,Multiple_Stems,Number_of_Pads,Canopy_Shape,Height,Height_to_Canopy,DBH_1,DBH_2,DBH_3,DBH_4,DBH_5,Greatest_Diameter,Perpendicular_Diameter,Percent_Dead,Decay_Class,Notes,RCD_1,RCD_2,RCD_3,RCD_4,RCD_5,RCD_6,RCD_7,RCD_8,RCD_9,RCD_10,RCD_11,RCD_12,RCD_13,RCD_14,RCD_15,RCD_16,RCD_17,RCD_18,RCD_19,Volume,Inflorescence_Stalk_Height,Quality_flag,Plot_Name
PJControl,Left,35,4,10,627,9.2,144,JUMO,2009,10-Jun-09,10-Jun-09,1,N,,,7.1,,,,,,,5.1,2.65,20,1,,43.4,,,,,,,,,,,,,,,,,,,,,1,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2012,19-Oct-12,24-Oct-12,1,N,,,4.84,,,,,,,5.3,2.7,20,1,,44.2,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2013,01-Aug-13,22-Aug-13,1,Y,,E,4.8,0.4,,,,,,4.5,3.3,20,1,,42.4,15.4,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2014,13-Aug-14,05-Sep-14,1,Y,,E,6.5,0.2,,,,,,5.54,3.75,30,1,,37.8,13.5,,,,,,,,,,,,,,,,,,,,1,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2015,23-Jul-15,24-Jul-15,1,Y,,E,5.2,0.5,,,,,,5.39,1.96,40,1,,34.6,13.5,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2016,02-Jun-16,14-Jun-16,1,Y,,E,5.1,0.45,,,,,,5.46,3.32,15,1,,34.9,13.6,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2017,20-Jul-17,21-Jul-17,1,Y,,,5.4,0.4,,,,,,5.68,3,20,1,,34.2,11.6,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2018,06-Aug-18,06-Aug-18,1,,,,5.1,0.5,,,,,,6.09,2.89,35,1,,33.9,13.6,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2019,21-Sep-19,21-Sep-19,1,,,,4.9,0.4,,,,,,4.89,2.55,40,1,,13.9,34,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2021,18-Aug-21,03-Sep-21,1,,,,5,0.61,,,,,,4.25,2.34,40,1,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,627,9.2,144,JUMO,2022,16-Aug-22,17-Aug-22,1,,,,5,0.61,,,,,,4.46,2.52,40,1,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,5.47,,9.9,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,3.9,,9.4,,,,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2013,01-Aug-13,22-Aug-13,1,N,,CY,3.9,0.6,10,,,,,2.5,1.9,30,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2014,13-Aug-14,05-Sep-14,1,N,,CY,4,0.8,10.4,,,,,2.47,2.02,80,2,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2015,23-Jul-15,24-Jul-15,1,N,,CY,3.9,1,9.5,,,,,2.45,2.02,30,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2016,02-Jun-16,14-Jun-16,1,N,,CY,3.9,0.9,11.4,,,,,2.6,1.63,12,1,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2017,20-Jul-17,21-Jul-17,1,N,,,4,1,11,,,,,2.38,1.85,20,1,,10.8,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2018,06-Aug-18,06-Aug-18,1,,,,3.8,0.9,,,,,,2.56,1.98,20,1,,12.5,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2019,21-Sep-19,21-Sep-19,1,,,,3.3,0.9,,,,,,2.65,1.84,20,1,,12.6,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2021,18-Aug-21,03-Sep-21,1,,,,3.25,0.87,,,,,,2.02,1.74,20,1,,12.8,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,628,8.9,153,PIED,2022,16-Aug-22,17-Aug-22,1,,,,3.5,0.7,,,,,,2.02,1.71,20,1,,12.5,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2009,10-Jun-09,10-Jun-09,1,,,,1.49,,,,,,,0.77,0.63,0,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,1.6,,,,,,,,,60,2,,4,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2013,01-Aug-13,22-Aug-13,1,N,,CY,1.4,0.8,,,,,,1.6,0.7,70,2,,4.2,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2014,13-Aug-14,05-Sep-14,1,N,,CY,1.5,1,,,,,,0.7,0.65,80,2,Top snapped off,3.7,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2015,23-Jul-15,24-Jul-15,1,N,,CY,1.6,1,,,,,,0.66,0.53,80,2,,3.7,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2016,02-Jun-16,14-Jun-16,1,N,,CY,1.48,0.85,,,,,,0.69,0.63,40,2,,3.6,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2017,20-Jul-17,21-Jul-17,2,N,,,1.3,,,,,,,,,100,3,,3.4,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2018,06-Aug-18,06-Aug-18,2,,,,1.19,,,,,,,,,100,3,,3.6,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2019,21-Sep-19,21-Sep-19,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2021,18-Aug-21,03-Sep-21,2,,,,,,,,,,,,,100,7,Almost fallen over,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,629,9.47,149,PIED,2022,16-Aug-22,17-Aug-22,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,2.9,,6.5,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,3.01,,6,,,,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2013,01-Aug-13,22-Aug-13,1,N,,CY,3,0.4,6.5,,,,,1,1.3,40,2,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2014,13-Aug-14,05-Sep-14,2,N,,,3,,6.3,,,,,1.31,1.52,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2015,23-Jul-15,24-Jul-15,2,N,,,2.55,,5.8,,,,,1.88,1.63,100,3,bark beetle,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2016,02-Jun-16,14-Jun-16,2,N,,,2.3,,5.3,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2017,20-Jul-17,21-Jul-17,2,N,,,2.15,,5.8,,,,,,,100,3,RCD taken at soil,10.1,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2018,06-Aug-18,06-Aug-18,2,,,,2.2,,,,,,,,,100,4,RCD taken at soil,10,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2019,21-Sep-19,21-Sep-19,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2021,18-Aug-21,03-Sep-21,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,630,6.3,132,PIED,2022,16-Aug-22,17-Aug-22,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,2.55,,6.7,,,,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2012,19-Oct-12,24-Oct-12,2,N,,,2.33,,4.5,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2013,01-Aug-13,22-Aug-13,2,N,,,2.3,,6.1,,,,,2.1,2.1,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2014,13-Aug-14,05-Sep-14,2,N,,,2.2,,5.4,,,,,1.94,1.26,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2015,23-Jul-15,24-Jul-15,2,N,,,2.25,,4.5,,,,,1.5,1.36,100,3,bark beetle,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2016,02-Jun-16,14-Jun-16,2,N,,,2.2,,5.2,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2017,20-Jul-17,21-Jul-17,2,N,,,2.1,,5.5,,,,,,,100,3,,7.7,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2018,06-Aug-18,06-Aug-18,2,,,,2,,,,,,,,,100,4,,7.4,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2019,21-Sep-19,21-Sep-19,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2021,18-Aug-21,03-Sep-21,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,631,7.15,133,PIED,2022,16-Aug-22,17-Aug-22,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,2.85,,8.2,,,,,,,50,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,2.9,,8,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2013,01-Aug-13,22-Aug-13,1,N,,E,3,2.2,8.5,,,,,3,2.6,50,2,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2014,13-Aug-14,05-Sep-14,2,N,,,2.9,,8.3,,,,,2.84,2.69,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2015,23-Jul-15,24-Jul-15,2,N,,,2.9,,7.8,,,,,2.3,2.12,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2016,02-Jun-16,14-Jun-16,2,N,,,2.8,,7.8,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2017,20-Jul-17,21-Jul-17,2,N,,,2.8,,7.8,,,,,,,100,3,,8.9,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2018,06-Aug-18,06-Aug-18,2,,,,2.8,,,,,,,,,100,3,,10,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2019,21-Sep-19,21-Sep-19,2,,,,,,,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2021,18-Aug-21,03-Sep-21,2,,,,,,,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,632,8.36,132,PIED,2022,16-Aug-22,17-Aug-22,2,,,,,,,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2009,10-Jun-09,10-Jun-09,1,Y,,,3.15,,,,,,,1.91,1.59,30,1,"2 trunks,  averaged the two greatest and perpendicular diameter measurements, used the tallest height and greatest percent dead",6.9,13.5,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2012,19-Oct-12,24-Oct-12,1,Y,,,1.9,,,,,,,3.7,2,5,1,,5.9,13.5,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2013,01-Aug-13,22-Aug-13,1,Y,,E,2.3,0,,,,,,3.1,2.3,20,1,,7.3,9.1,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2014,13-Aug-14,05-Sep-14,1,Y,,E,2.9,0.5,,,,,,3.4,3.04,20,1,,5.9,13.5,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2015,23-Jul-15,24-Jul-15,1,Y,,E,2.9,0,,,,,,3.56,3.29,25,1,,6.4,14.4,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2016,02-Jun-16,14-Jun-16,1,Y,,E,2.95,0,,,,,,3.02,3.43,15,1,,9.6,6.1,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2017,20-Jul-17,21-Jul-17,1,Y,,,3,0,,,,,,3.48,3.09,20,1,,5.8,9.8,7.5,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2018,06-Aug-18,06-Aug-18,1,,,,3,0,,,,,,3.52,3.13,25,1,,5.9,9.1,7.4,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2019,21-Sep-19,21-Sep-19,1,,,,2.9,0,,,,,,3.43,2.66,25,1,,7.5,8.8,6.3,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2021,18-Aug-21,03-Sep-21,,,,,,,,,,,,,,,,"Done in 2 clumps, find data in file 'PJC Problem Trees' at Z:\eddyflux\Tower_Sites_Ecology\All_Sites\Recurring Surveys\Circle Plots",,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,633,8.55,129,JUMO,2022,16-Aug-22,17-Aug-22,,,,,,,,,,,,,,,,"Done in 2 clumps, find data in file 'PJC Problem Trees' at Z:\eddyflux\Tower_Sites_Ecology\All_Sites\Recurring Surveys\Circle Plots",,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,6.41,,17.2,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,6.1,,16.7,,,,,,,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2013,01-Aug-13,22-Aug-13,1,N,,CY,5.4,1.4,17.1,,,,,4.1,3.6,15,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2014,13-Aug-14,05-Sep-14,2,N,,,5.8,,17,,,,,4.09,2.75,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2015,23-Jul-15,24-Jul-15,2,N,,,5.8,,16.1,,,,,4.37,1.94,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2016,02-Jun-16,14-Jun-16,2,N,,,5.8,,15.9,,,,,,,100,3,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2017,20-Jul-17,21-Jul-17,2,N,,,5.7,,16.7,,,,,,,100,3,,19.7,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,634,9.24,120,PIED,2018,06-Aug-18,06-Aug-18,2,,,,,,,,,,,,,100,8,fallen,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,4.1,,7.5,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,4,,8.1,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2013,01-Aug-13,22-Aug-13,1,N,,CY,4,0.3,7.9,,,,,1.9,2.1,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2014,13-Aug-14,05-Sep-14,2,N,,,4.5,,8.7,,,,,1.8,1.7,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2015,23-Jul-15,24-Jul-15,2,N,,,3.85,,7.8,,,,,1.84,1.53,100,4,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2016,02-Jun-16,14-Jun-16,2,N,,,3.6,,7.4,,,,,,,100,4,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2017,20-Jul-17,21-Jul-17,2,N,,,3.4,,7.2,,,,,,,100,4,,9.1,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,635,5.25,116,PIED,2018,06-Aug-18,06-Aug-18,2,,,,,,,,,,,,,100,8,fallen,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2009,10-Jun-09,10-Jun-09,1,Y,,,4.93,,,,,,,5.1,4.25,5,1,2 trunks,30,12.8,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2012,19-Oct-12,24-Oct-12,1,Y,,,4.7,,,,,,,5.5,4.8,10,1,,30,12.7,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2013,01-Aug-13,22-Aug-13,1,Y,,S,4.5,0.9,,,,,,4.1,4.6,15,1,,29.7,12.9,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2014,13-Aug-14,05-Sep-14,1,Y,,S,4.8,0.42,,,,,,5.62,4.5,15,1,,34,12.7,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2015,23-Jul-15,24-Jul-15,1,Y,,S,4.8,0.45,,,,,,5.54,4.14,20,1,,30.2,12.9,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2016,02-Jun-16,14-Jun-16,1,Y,,S,4.6,0.4,,,,,,4.79,4.54,5,1,,12.7,30.6,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2017,20-Jul-17,21-Jul-17,1,Y,,,4.9,0.4,,,,,,4.7,5.5,5,1,,32.8,12.8,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2018,06-Aug-18,06-Aug-18,1,,,,4.7,0.3,,,,,,5.73,4.45,25,1,,32.3,13,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2019,21-Sep-19,21-Sep-19,1,,,,5,0.35,,,,,,5.06,5,15,1,,32.4,12.8,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2021,18-Aug-21,03-Sep-21,1,,,,4.3,0.78,,,,,,4.73,3.9,20,1,Last year overestimated,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,636,8.25,110,JUMO,2022,16-Aug-22,17-Aug-22,1,,,,4.3,1.1,,,,,,4.42,3.33,20,1,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,637,9.73,113,PIED,2009,10-Jun-09,10-Jun-09,1,,,,1.75,,,,,,,1.9,1.6,10,1,measured as shrub,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,637,9.73,113,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,1.72,,,,,,,,,30,1,,6.5,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,637,9.73,113,PIED,2013,01-Aug-13,22-Aug-13,1,N,,E,1.7,0.4,3.4,,,,,1.7,1.1,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,637,9.73,113,PIED,2014,13-Aug-14,05-Sep-14,2,N,,,1.8,,4.5,,,,,1.67,1.15,100,3,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,637,9.73,113,PIED,2015,23-Jul-15,24-Jul-15,2,N,,,1.55,,4.5,,,,,1.86,1.49,100,3,Fallen 2016,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2009,10-Jun-09,10-Jun-09,1,Y,,,3.85,,,,,,,2.5,2.3,5,1,2 trunks,12.5,19.5,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2012,19-Oct-12,24-Oct-12,1,Y,,,4.1,,,,,,,3.3,1.5,5,1,,12.1,19.4,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2013,01-Aug-13,22-Aug-13,1,Y,,E,3.8,0.1,,,,,,3.1,2.7,5,1,,11.4,14,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2014,13-Aug-14,05-Sep-14,1,Y,,E,3.8,0.05,,,,,,3.15,2.14,10,1,,12.6,19.2,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2015,23-Jul-15,24-Jul-15,1,Y,,E,3.7,0,,,,,,3.48,2.82,20,1,,11.5,19.4,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2016,02-Jun-16,14-Jun-16,1,Y,,E,3.7,0,,,,,,3.18,1.82,10,1,,19.2,11.6,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2017,20-Jul-17,21-Jul-17,1,Y,,,3.8,0,,,,,,2.99,2.12,10,1,,10.1,4.7,14.5,6.1,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2018,06-Aug-18,06-Aug-18,1,,,,3.8,0,,,,,,3.1,2.37,20,1,,10.2,5.1,16.3,6.4,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2019,21-Sep-19,21-Sep-19,1,,,,3.4,0,,,,,,3.08,2.34,20,1,,10,5.1,16.3,6.1,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2021,18-Aug-21,03-Sep-21,1,,,,3.39,0.44,,,,,,2.92,1.37,20,1,2nd dimension: far out branch 2.24m,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,638,2.95,88,JUMO,2022,16-Aug-22,17-Aug-22,1,,,,3.4,0,,,,,,2.95,2.36,20,1,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,2.8,,2.9,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2012,19-Oct-12,24-Oct-12,1,N,,,2.6,,2.6,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2013,01-Aug-13,22-Aug-13,1,N,,CY,2.5,0.3,2.9,,,,,1,0.8,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2014,13-Aug-14,05-Sep-14,1,N,,CY,2.5,0.4,3.1,,,,,1,0.85,15,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2015,23-Jul-15,24-Jul-15,1,N,,CY,2.6,0.5,3.2,,,,,1.02,0.83,10,1,,,,,,,,,,,,,,,,,,,,,,,,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2016,02-Jun-16,14-Jun-16,1,N,,CY,2.7,0.4,3.3,,,,,1,1.2,5,1,,,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2017,20-Jul-17,21-Jul-17,1,N,,,2.5,0.35,3.4,,,,,0.88,0.8,5,1,,4.5,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2018,06-Aug-18,06-Aug-18,1,,,,2.7,0.3,,,,,,1.03,0.98,5,1,,5.6,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2019,21-Sep-19,21-Sep-19,1,,,,2.54,0.27,,,,,,1.02,0.91,10,1,,5.8,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2021,18-Aug-21,03-Sep-21,1,,,,2.7,1.15,,,,,,0.88,0.62,5,1,"Couldn't be bigger, +20% clump on bottom",6.1,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,639,3.5,85,PIED,2022,16-Aug-22,17-Aug-22,1,,,,2.8,1.25,,,,,,1.01,0.89,5,1,,6.2,,,,,,,,,,,,,,,,,,,,,0,4
PJControl,Left,35,4,10,640,4.83,83,PIED,2009,10-Jun-09,10-Jun-09,1,N,,,1.85,,2.3,,,,,,,20,1,,,,,,,,,,,,,,,,,,,,,,,,4
